entry_signal_time,entry_time,entry_price,exit_time,exit_price,qty,stop_initial,stop_final,take_profit,risk_usd,reason,fees,slippage_cost,pnl,r_multiple,bars_held,equity_at_entry
2019-09-02 20:00:00+00:00,2019-09-03 00:00:00+00:00,10344.136629553388,2019-09-06 16:00:00+00:00,10467.22521677209,0.01657,10042.398409184178,10471.4147749394,,4.999802311517816,stop,0.3448442657936132,0.13796493053194775,1.6947336244202802,0.3389601265866452,22,500.0
2019-10-25 16:00:00+00:00,2019-10-25 20:00:00+00:00,8638.324102738068,2019-10-26 16:00:00+00:00,8920.484951745886,0.01287,8248.727208290633,8924.054820603997,,5.014112031538492,stop,0.2259818725312085,0.09039851444281014,3.405428254199407,0.6791687606458429,5,501.6947336244202
2019-11-04 20:00:00+00:00,2019-11-05 00:00:00+00:00,9396.157515430281,2019-11-07 08:00:00+00:00,9160.386081469924,0.01906,9131.208581031096,9164.052997063509,,5.049926689648464,stop,0.3536877209569179,0.14150965531489396,-4.847491252241326,-0.959913192834641,14,505.1001618786196
2019-12-22 20:00:00+00:00,2019-12-23 00:00:00+00:00,7503.711405226927,2019-12-23 16:00:00+00:00,7381.766870948504,0.02495,7303.265471794324,7384.721633241154,,5.001126039143442,stop,0.37139268299057704,0.14860637961345413,-3.4139088132372137,-0.6826280294711238,4,500.2526706263783
2019-12-29 16:00:00+00:00,2019-12-29 20:00:00+00:00,7475.1207580313385,2019-12-30 08:00:00+00:00,7298.591239867508,0.02861,7301.514576070308,7301.514576070308,,4.966872865905068,stop,0.422675900259886,0.16920223603869525,-5.473185414927087,-1.1019378918469174,3,496.83876181314105
2020-01-03 08:00:00+00:00,2020-01-03 12:00:00+00:00,7343.396772531125,2020-01-08 16:00:00+00:00,8023.302637942929,0.02424,7140.712193866768,8026.513703303254,,4.913074186824024,stop,0.37248879370989113,0.14902359048874447,16.10842938387225,3.2786863725917557,31,491.365576398214
2020-01-14 00:00:00+00:00,2020-01-14 04:00:00+00:00,8465.215052323907,2020-01-19 08:00:00+00:00,8862.781247634599,0.01856,8191.90635978244,8866.328901315499,,5.07260933356963,stop,0.3216076113272299,0.12867102344922138,7.057220973639232,1.3912407815314685,31,507.47400578208624
2020-01-27 00:00:00+00:00,2020-01-27 04:00:00+00:00,8673.579404000171,2020-01-31 12:00:00+00:00,9209.228505914154,0.02539,8470.988633703972,9212.9148702947,,5.143779657820494,stop,0.45404449283272474,0.18168495918640046,13.146086204763321,2.5557249880982535,26,514.5312267557255
2020-02-05 16:00:00+00:00,2020-02-05 20:00:00+00:00,9659.792919416783,2020-02-10 04:00:00+00:00,9907.121008820264,0.0204,9401.206224213383,9911.086875939394,,5.275168582149346,stop,0.3991650441360358,0.15970724533261527,4.6463279796949735,0.8807923211056594,25,527.6773129604888
2020-02-11 16:00:00+00:00,2020-02-11 20:00:00+00:00,10250.689106269989,2020-02-13 08:00:00+00:00,10097.459984234083,0.01778,9951.320769872858,10101.501411777714,,5.322769021140976,stop,0.3617900908291624,0.14473869120614913,-3.086203880627579,-0.5798117236291473,9,532.3236409401839
